Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
CE,2022-06-10,18500.0,3.0,3.0,2.35,2.65,0.71,6.910798122065728,370500,10400,1472
CE,2022-06-13,18500.0,2.1,3.7,1.75,3.2,4.67,20.914893617021278,352250,-18250,6881
CE,2022-06-14,18500.0,2.6,3.15,2.55,3.0,0.29,22.415730337078653,337850,-14400,1995
CE,2022-06-15,18500.0,3.3,3.3,2.4,2.9,0.96,22.714285714285715,334900,-2950,1908
CE,2022-06-16,18500.0,2.5,3.85,2.4,3.1,1.89,4.783244680851064,315000,-19900,3597
CE,2022-06-17,18500.0,2.3,3.6,1.9,2.15,0.59,10.517241379310345,320250,5250,2135
CE,2022-06-20,18500.0,2.2,2.35,1.75,1.8,0.81,8.208530805687204,306950,-13300,1732
CE,2022-06-21,18500.0,1.9,1.9,1.3,1.45,1.04,10.957317073170731,293500,-13450,1797
CE,2022-06-22,18500.0,1.45,1.95,1.2,1.35,1.06,13.57857142857143,316850,23350,1901
CE,2022-06-23,18500.0,1.4,1.6,0.9,1.1,4.24,48.83030303030303,442100,125250,8057
CE,2022-06-24,18500.0,1.05,1.1,0.6,0.65,2.15,58.83728813559322,468950,26850,17357
CE,2022-06-27,18500.0,0.6,0.7,0.5,0.55,0.59,42.83402489626556,386900,-82050,10323
CE,2022-06-28,18500.0,0.6,0.65,0.4,0.5,1.69,25.771386430678465,622700,235800,17473
CE,2022-06-29,18500.0,0.5,0.55,0.15,0.25,0.76,12.895043731778426,551400,-71300,13269
CE,2022-06-30,18500.0,0.15,0.25,0.05,0.05,1.31,5.923757658270933,418500,-132900,17404
