Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
CE,2022-05-25,17500.0,0.85,1.05,0.5,0.7,0.84,115.59493670886076,2814600,-722350,146112
CE,2022-05-26,17500.0,0.45,0.5,0.05,0.1,0.69,47.59802538787024,1807800,-1006800,101241
CE,2022-05-02,18000.0,40.0,47.55,35.6,43.8,0,19.565826330532214,2145100,236300,48895
CE,2022-05-04,18000.0,43.0,46.7,23.0,26.1,1.46,21.47555823777912,1954750,-190350,71170
CE,2022-05-05,18000.0,33.0,36.1,13.1,14.3,0.8,23.04289761230271,2023500,68750,56939
CE,2022-05-06,18000.0,13.7,13.7,8.7,10.3,0.75,13.83814466428803,1898000,-125500,42663
CE,2022-05-09,18000.0,9.0,10.1,7.1,8.7,0.63,23.742049469964666,1875200,-22800,26876
CE,2022-05-10,18000.0,7.95,11.0,6.3,6.7,0.53,15.269024651661308,1956150,80950,14246
CE,2022-05-11,18000.0,6.75,7.5,5.7,5.95,1.07,13.365065502183405,1871200,-84950,15303
CE,2022-05-12,18000.0,5.95,6.55,3.85,5.45,1.17,13.560754716981132,1769500,-101700,17968
CE,2022-05-13,18000.0,5.35,6.0,3.1,3.45,0.89,30.60952380952381,1720750,-48750,16070
CE,2022-05-16,18000.0,3.55,4.45,2.35,2.55,0.54,20.60141509433962,1714000,-6750,8735
CE,2022-05-17,18000.0,2.55,3.05,2.1,2.3,1.19,16.486486486486488,1671100,-42900,10370
CE,2022-05-18,18000.0,2.35,3.05,2.1,2.4,1.38,16.9301775147929,1654250,-16850,14306
CE,2022-05-19,18000.0,2.3,2.8,1.55,1.7,2.62,14.173534971644612,1919500,265250,37489
CE,2022-05-20,18000.0,1.75,2.0,0.8,0.95,2.33,21.618528610354222,2208200,288700,87274
CE,2022-05-23,18000.0,0.9,1.0,0.75,0.85,0.55,32.192876344086024,2015500,-192700,47903
CE,2022-05-24,18000.0,0.8,0.95,0.65,0.8,1.1,64.71498771498771,1862150,-153350,52678
CE,2022-05-25,18000.0,0.7,0.75,0.45,0.6,1.11,35.324894514767934,1542050,-320100,58604
CE,2022-05-26,18000.0,0.3,0.9,0.05,0.1,0.64,15.01161858974359,1076350,-465700,37469
CE,2022-05-02,18500.0,14.05,15.5,11.05,12.3,0,33.584493041749504,1253300,-4750,16893
CE,2022-05-04,18500.0,12.5,13.55,9.6,12.0,1.33,60.96467391304348,1154850,-98450,22435
CE,2022-05-05,18500.0,14.0,14.0,6.5,7.1,0.65,39.31351351351351,1075550,-79300,14546
CE,2022-05-06,18500.0,4.55,11.0,4.45,5.6,1.03,4.5752293577981655,964850,-110700,14961
CE,2022-05-09,18500.0,5.05,6.6,4.0,5.7,0.4,13.22075055187638,906550,-58300,5989
CE,2022-05-10,18500.0,5.3,6.25,3.3,3.55,2.45,1.8617183528215557,944750,38200,14648
