Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
CE,2022-03-08,17000.0,60.25,91.7,50.1,87.25,0.63,5.994644144608095,1979625,13750,58202
CE,2022-03-09,17000.0,93.95,156.8,65.8,144.9,1.12,12.0,2136325,156700,65004
CE,2022-03-10,17000.0,176.4,290.0,172.5,209.3,1.73,8.184415773744442,2032125,-104200,112282
CE,2022-03-11,17000.0,192.25,235.95,158.75,209.0,0.59,7.77137480889098,2007025,-25100,66080
CE,2022-03-14,17000.0,190.05,314.75,179.75,303.9,1.11,4.887274416135881,1923725,-83300,73661
CE,2022-03-15,17000.0,300.6,320.0,189.0,217.5,1.38,3.524733268671193,2347475,423750,101752
CE,2022-03-16,17000.0,294.15,343.95,273.45,334.85,0.98,1.665907263468239,2100775,-246700,99448
CE,2022-03-17,17000.0,400.5,547.7,400.5,504.0,0.57,0.4607651876692893,1847575,-253200,57157
CE,2022-03-21,17000.0,524.05,533.05,376.0,391.0,0.46,0.20724823300602438,1761425,-86150,26214
CE,2022-03-22,17000.0,375.6,509.55,325.6,495.7,2.52,0.3705216209232567,1705125,-56300,65961
CE,2022-03-23,17000.0,543.35,555.9,394.8,425.35,0.44,0.16223527896178383,1491175,-213950,28965
CE,2022-03-24,17000.0,340.7,444.0,327.0,363.9,1.89,0.1980299208489171,1476175,-15000,54642
CE,2022-03-25,17000.0,380.0,389.35,246.0,290.1,3.0,0.15823171585271315,1591925,115750,163901
CE,2022-03-28,17000.0,315.0,327.7,176.4,316.45,3.51,0.3297133171824039,1580675,-11250,575417
CE,2022-03-29,17000.0,359.7,401.1,300.0,380.8,0.19,0.08535017657789072,1282675,-298000,111873
CE,2022-03-30,17000.0,493.8,544.75,432.5,522.25,0.26,0.026188765731471567,1069325,-213350,28544
CE,2022-03-31,17000.0,516.25,556.0,438.55,467.9,0.7,0.03767362714189608,895975,-173350,19992
CE,2022-03-02,17500.0,138.65,176.9,127.85,147.3,0,22.866961217476682,2004150,209500,46580
CE,2022-03-03,17500.0,163.05,168.9,96.45,105.55,1.04,6.855179254640782,2017450,13300,48377
CE,2022-03-04,17500.0,78.1,87.65,60.5,64.15,1.58,9.658527327935223,1836925,-180525,76341
CE,2022-03-07,17500.0,30.05,44.75,12.05,36.25,0.85,7.669332079021637,1662225,-174700,65220
